,sel tumor,sel inang,sel imun
34,-0.6705750948828115,0.9438295550223087,-0.3169544034492985
35,-0.6720374643333075,0.9713279276921469,-0.3596869576487163
36,-0.6725930022503508,0.9929188851994171,-0.39552462051895504
37,-0.6723758452563013,1.0095925958794438,-0.42554293191995657
38,-0.6714949415338926,1.0222706659734921,-0.4507441504081956
39,-0.6700109641338423,1.0315125148857314,-0.47178282039021485
40,-0.6679843048762025,1.0378755553036263,-0.48931161630730835
41,-0.6654703210377241,1.0418791988284632,-0.5039439958180989
42,-0.6625135142360477,1.0439448265961628,-0.5162070356761647
43,-0.6591381601642551,1.044336797628489,-0.5264572661554271
44,-0.6553616791054552,1.0432700567053692,-0.5349955899524869
45,-0.6512013980775347,1.0409590677357825,-0.5421223472185002
46,-0.6466681193182012,1.0375719150882616,-0.5480871409791525
47,-0.6417691516352109,1.033239913558487,-0.5530986763327989
48,-0.6364990377855493,1.0280315565284446,-0.5572898399581927
49,-0.6308523205262017,1.0220153373801186,-0.5607935185340873
50,-0.6248212499069383,1.015251529305735,-0.563733479885452
51,-0.6183972650349664,1.0077848236453137,-0.5662126479624351
52,-0.6115609319045863,0.9996286170823507,-0.5682994878020993
53,-0.60428901963126,0.9907863948293631,-0.5700521546103523
54,-0.5965579797405126,0.9812611368602773,-0.5715284809534535
55,-0.5883400105218749,0.9710454467788185,-0.572775980310982
56,-0.5796067848386598,0.9601275429520834,-0.5738343550172708
57,-0.5703141880153876,0.9484720396532814,-0.5747291336650738
58,-0.560418105376579,0.9360435511556231,-0.5754858448471452
59,-0.5498692423226823,0.9228005102709711,-0.5761280902001158
60,-0.5386223785264327,0.9087040332248774,-0.5766759420847355
61,-0.5266090823541828,0.8936897135341598,-0.5771424935038341
62,-0.5137525830066321,0.8776839211115228,-0.5775388338290683
63,-0.4999743722522282,0.8606114102441185,-0.5778760304589234
64,-0.4851850497433814,0.8423867804806172,-0.5781647618362236
65,-0.46929700176483186,0.8229264966809999,-0.578412063720468
66,-0.4521736030362475,0.8021015610356733,-0.5786229094432911
67,-0.4336782282772958,0.7797829757350426,-0.5788022723363264
68,-0.4136441991244499,0.7558157732340752,-0.5789548862119587
69,-0.3919563351579,0.7300902049385342,-0.579085079951399
70,-0.3683892756840313,0.7024087648112142,-0.579195236599698
71,-0.34267462148209904,0.6725378523646505,-0.5792873416420525
72,-0.31454397333135947,0.6402438671113787,-0.57936338056366
73,-0.283515595316101,0.6051338771521728,-0.579424175493506
74,-0.24960352667997693,0.5671691026515758,-0.5794726846588679
75,-0.212386688949501,0.5260401016661035,-0.5795095472225906
76,-0.1711679846109984,0.4812425484939695,-0.5795339896105938
77,-0.1252503161507964,0.4322721174333882,-0.579545238248797
78,-0.07393658605522024,0.378624482782573,-0.5795425195631198
79,-0.01652969681059582,0.3197953188397381,-0.5795250599794819
80,0.04795397592449298,0.2551626715793819,-0.5794890058554983
81,0.12032838064428916,0.18417684536757284,-0.5794364383293628
82,0.20220993823817304,0.1060403144944083,-0.5793578595733951
83,0.2952842750936874,0.019931235924277573,-0.5792427467070066
84,0.40124148507375584,-0.07496703739386223,-0.5790799436249986
85,0.5220402735478523,-0.1794601365128482,-0.5788537724908843
86,0.6600724681869581,-0.2942443405702096,-0.5785354382456377
87,0.8178645759631648,-0.41978516635146473,-0.5780707358395241
88,0.9979699109924962,-0.5563491751059169,-0.5773892459895393
89,1.2027284499828257,-0.7035158861003349,-0.5763523651657738
90,1.4339488269981207,-0.8602050298525975,-0.5747416040382628
91,1.6920052363253513,-1.0241894264904723,-0.5721351243402258
92,1.9752112553087269,-1.1921073489641378,-0.5677808736026231
93,2.2785581265954478,-1.359339696606324,-0.560245576194469
94,2.592571625443551,-1.520330524065698,-0.546758472479519
95,2.902080037787329,-1.6692211025088726,-0.5218763550257974
96,3.1846755881018765,-1.800763860291698,-0.4747746665120967
97,3.407983999961669,-1.9112278360675419,-0.3840257991855173
98,3.524039542329933,-1.9989405692609075,-0.2082202619732391
99,3.4609017486377915,-2.0642332540832964,0.12747226854765578
100,3.122373490583672,-2.108821190163879,0.7374888246280876
101,2.434853186512057,-2.1349079848432613,1.7260929024814782
102,1.478560378373961,-2.1444312188943884,3.0006197646823565
103,0.5534081823980188,-2.1388901446163193,4.090107877191041
104,-0.07870985048099229,-2.119545208196147,4.503943182751931
105,-0.41952056818564915,-2.087067250334854,4.267854212935782
106,-0.5870173127240008,-2.040937825757706,3.702917474329859
107,-0.6686457155500939,-1.9794368035391936,3.0566298543539596
108,-0.7082983958576381,-1.9000392513367441,2.4463150973010146
109,-0.725960655173942,-1.7999334943877303,1.9142966826669874
110,-0.7305063838693951,-1.6765559802315082,1.4681093873979165
111,-0.7262125589545961,-1.528319925579565,1.1017684895988133
112,-0.7152561849593366,-1.3554758921264145,0.8047553834699824
113,-0.6989899657310691,-1.1602926406134186,0.5655834533078098
114,-0.6785979125560396,-0.9485406618154216,0.37391278201351835
115,-0.6553133088636189,-0.7279394803316415,0.2203527092520219
116,-0.6304951245497509,-0.5080274692114596,0.0969717388412765
117,-0.6054514476745333,-0.29782078409869894,-0.0023139367130157558
118,-0.5813806687175818,-0.10551823888751127,-0.08299054996989914
119,-0.5590772991861892,0.0634260918350383,-0.149158004248711
120,-0.5388172372071904,0.20733048750803765,-0.203746081213895
121,-0.5207213169136551,0.3255139944935957,-0.24937975972926021
122,-0.5045045344577479,0.41988220283021915,-0.2878693758100199
123,-0.48976186687690715,0.4931737570930312,-0.3205294734503519
124,-0.4760195526413887,0.5485560084817022,-0.3485224587038284
125,-0.46282976129598513,0.58894711497538,-0.37261633044710774
126,-0.44979803793382245,0.6168611290697428,-0.3933880566559028
127,-0.43654299163030374,0.6346425299639515,-0.41136451623015696
128,-0.4227292266664599,0.6444302299115491,-0.4269888497656666
129,-0.40811386494155383,0.6474140171963195,-0.4405445700166043
130,-0.3924694860843889,0.6445683574766905,-0.4522736846566864
131,-0.3755635604518017,0.6368373480912891,-0.4624106166263174
132,-0.3571877611249281,0.6249365919688599,-0.471151434561615
133,-0.33717297710891586,0.6093063946154309,-0.47866290929942445
134,-0.31529298666782557,0.5900805751542781,-0.48503903967710055
135,-0.2913215680657164,0.5673929527086761,-0.49037382453199907
136,-0.26501916823198696,0.5413579662982894,-0.4947522139502525
137,-0.23614830445633966,0.511994805529219,-0.49824513279182525
138,-0.20445228861814727,0.47923405277295617,-0.5009069109629508
139,-0.1695508453172983,0.44286004319654754,-0.5027154648274635
140,-0.13106369915368113,0.4026571119670424,-0.5036487107491977
141,-0.08860447998482146,0.35840416869570674,-0.5036666024426932
142,-0.041737896196204244,0.3098285504816297,-0.5027297666544206
143,0.010053296832430366,0.25659911273956515,-0.5007278470923964
144,0.06733137112599828,0.19835395858852542,-0.4974026548177514
145,0.13065859870941415,0.13473119114752405,-0.49249600089161666
146,0.2005962847285797,0.06537808369097228,-0.4856636066583424
147,0.2777003113130048,-0.010038791551594059,-0.4763618335334217
148,0.36227364266653983,-0.09171398458098855,-0.46371367099833616
149,0.4546269572205894,-0.17983042514589292,-0.44676871281925
150,0.5542491911341482,-0.2741999246503621,-0.423746269174235
151,0.6599129510026233,-0.37432614491325295,-0.3922505298365314
152,0.7693449792199556,-0.47933585749637236,-0.3489927680066983
153,0.877779680777054,-0.5875181607145229,-0.28878254654622393
154,0.9782563540060719,-0.6965364729628494,-0.20480681760672548
155,1.059392746351242,-0.8028275870467253,-0.08730394794557679
156,1.106383196045536,-0.9019599003586375,0.07556210131188118
157,1.1010396824202553,-0.9882887364259493,0.2959988688016229
158,1.0264238996489352,-1.0555220996852153,0.58156349280693
159,0.8744208823182525,-1.0971137172314678,0.9249720552777086
160,0.6546173463756,-1.1071876234065323,1.2935832487076322
161,0.39673611588968455,-1.0814819105528464,1.6280694758973089
162,0.14051680234383354,-1.0184516505718322,1.862251205694488
163,-0.08218085495994834,-0.9194761405710334,1.954888255053874
164,-0.25753011700126355,-0.7887358265971944,1.9070171723043632
165,-0.3871765242276672,-0.6325238618526641,1.7517035504089693
166,-0.47998173095430546,-0.4584752769792966,1.5319268871635112
167,-0.5457390857672235,-0.27490354431922226,1.2848243750416672
168,-0.5927957420430143,-0.09001406153798103,1.0372321537766647
169,-0.6265321753660575,0.08913124091895921,0.8029841362017813
170,-0.6513733471487797,0.25631474987141795,0.5915184222445857
171,-0.669807117236632,0.40780539453051545,0.4049846922116674
172,-0.6836560487087897,0.5413492374067072,0.24352798752197324
173,-0.6942263578260066,0.6562297364052215,0.10568970695868853
174,-0.7022608390458168,0.7532736731713231,-0.010955508290051355
175,-0.7083745803506584,0.8337606838496769,-0.10891208047374704
176,-0.7129953829829638,0.899611549908832,-0.19079388975531267
177,-0.7163884470185516,0.9528258638074354,-0.25886025618064495
178,-0.7187945242387144,0.9953152267552402,-0.31524287690324065
179,-0.7204087217986118,1.0291093442016837,-0.36203391799177287
180,-0.721343112871719,1.0556005775334965,-0.40064625256549724
181,-0.7216973177401925,1.076071608020063,-0.43238114267030064
182,-0.7215645533520804,1.0917427147840888,-0.4584901469577201
183,-0.7210171203703699,1.1036319715218375,-0.4800562168907065
184,-0.7201060568831148,1.112419473606976,-0.4978133317635146
185,-0.7188711119273745,1.1186420829628148,-0.512363569576247
186,-0.7173512158361389,1.1228271262203704,-0.5243026950504328
187,-0.7155749318816784,1.1253708414023433,-0.5341408555987789
188,-0.7135672019206436,1.1265946437108687,-0.5422575617278333
189,-0.711342911922214,1.1266964914244828,-0.5489153629613647
190,-0.7089169478555694,1.1258743428217217,-0.5543768088231426
191,-0.7063003680436915,1.124282777775499,-0.5588768314390022
192,-0.7035021780696425,1.1220502454016061,-0.5626001751741952
193,-0.7005256592082834,1.1192522467334312,-0.5656645626207558
194,-0.6973733641104383,1.11595693228989,-0.5681822868760739
195,-0.6940467052556607,1.1122232922532311,-0.5702596547647649
196,-0.6905456429033993,1.108095557066153,-0.5719833496878206
197,-0.6868667100827783,1.1036006165779855,-0.5734088025901848
198,-0.6830050672668795,1.098756828427466,-0.5745839316451171
199,-0.6789554779174163,1.0935809667284875,-0.5755556563028795
200,-0.6747116814138515,1.0880827804262703,-0.5763639956949629
201,-0.6702654287721673,1.082266642882105,-0.5770363454086576
202,-0.6656059320854808,1.0761291391537693,-0.5775932293232575
203,-0.6607224034469086,1.0696668542990402,-0.5780551713180566
204,-0.6556022807320214,1.0628720821646216,-0.5784404137233112
205,-0.6502331999581988,1.055736896893071,-0.5787628977842288
206,-0.6445978725958328,1.0482451029338369,-0.5790315075979697
207,-0.6386788607013604,1.0403802272554594,-0.579255013722546
208,-0.6324553427742126,1.0321214842067694,-0.5794418205685297
209,-0.6259122044898459,1.023454479190875,-0.5795995935225821
210,-0.6190239132671824,1.0143521969916673,-0.5797323163152472
211,-0.6117615680883476,1.0047835138513463,-0.5798434160072393
212,-0.6040962679354666,0.9947173060121123,-0.5799363196592723
213,-0.5959964368100104,0.9841196145445265,-0.5800144328468579
214,-0.5874301856335891,0.9729560921999688,-0.580080820681395
215,-0.5783652083656995,0.9611922308903456,-0.5801372127261293
216,-0.5687502042131909,0.9487735210018124,-0.5801848881079188
217,-0.5585338723829116,0.9356454529205246,-0.5802251259536215
218,-0.5476649120817099,0.9217535170326376,-0.5802592053900952
219,-0.536012250007523,0.9069607326158143,-0.5802879693612166
220,-0.5236448892639628,0.8913336841923306,-0.5803127081812661
221,-0.5104814189950831,0.874793146936786,-0.5803339820921959
222,-0.4963967409689016,0.8572158545899508,-0.5803521644784614
223,-0.4812657569534355,0.8384785408925948,-0.5803676287245179
224,-0.46496336871670246,0.8184579395854887,-0.5803807482148206
225,-0.4473644780267196,0.7970307844094018,-0.5803918963338247
226,-0.42834398665150525,0.7740738091051058,-0.5804014464659857
227,-0.4077657878451308,0.7494551451591698,-0.5804097113209831
228,-0.3854520032575742,0.7230154692092724,-0.580416542488211
229,-0.36122140822552057,0.6945926169402715,-0.580422322982227
230,-0.3347743449168383,0.6639284083362456,-0.5804271537404417
231,-0.30581115549939575,0.6307646633812729,-0.580431135700266
232,-0.2739971070090998,0.5948191582684067,-0.5804343431551459
233,-0.23900739009602373,0.5558189432119561,-0.5804367988660234
234,-0.2004654103663605,0.5134701757458076,-0.5804385993967138
235,-0.15771854855149423,0.4672937277330963,-0.5804397037795159
236,-0.11011418538280605,0.41681047103695384,-0.5804400710467282
237,-0.05689838002347848,0.36149477911002703,-0.5804396119306178
238,0.0025904664129376784,0.30086417910655133,-0.5804383872924378
239,0.06927285194033357,0.23435543922661145,-0.5804362926578687
240,0.14463338863744427,0.1611582922821432,-0.5804328950871892
241,0.23015668858300475,0.08046247108508288,-0.5804277616406784
242,0.32737006210489916,-0.008433075481608002,-0.5804198815127718
243,0.4379487221653795,-0.10647433706026656,-0.5804099384543285
244,0.564206201725873,-0.21448969105738577,-0.5803970424024038
245,0.7087034428529179,-0.33288452227487597,-0.5803776551952503
246,0.8740013876130485,-0.4620642155146457,-0.5803482386711204
247,1.0626680143785268,-0.6023759108712955,-0.5803049540174696
248,1.2771000378125763,-0.7532032484043268,-0.5802386189618929
249,1.5191707840293955,-0.9131739426555284,-0.5801354357837484
250,1.7889049788778095,-1.0795998748932818,-0.5799628666504292
251,2.0849781654944213,-1.2489175600973912,-0.5796781426567306
252,2.402207971730304,-1.4160940282785135,-0.5791702847998363
253,2.732712159218997,-1.5755080834795412,-0.5782511283827524
254,3.064928067170636,-1.721485776825207,-0.5765237583321343
255,3.3850893928112247,-1.8493386789148802,-0.5731787240748947
256,3.6787862686557316,-1.956188808875763,-0.566547619671197
257,3.9324001018433936,-2.0413957625719945,-0.5531366039033611
258,4.133040631159251,-2.106366583793394,-0.5256006340628232
259,4.265356688876867,-2.153887465976754,-0.4685745512793213
260,4.303776544898673,-2.1873244170688877,-0.35044942376978
261,4.199244298218439,-2.2099530729959302,-0.10882094140331398
262,3.8656057243923936,-2.2245472129807142,0.36733176535398104
263,3.1924290162260394,-2.2332028835954043,1.2313748669374092
264,2.15836220561782,-2.2373336884135218,2.5442065602847195
265,1.0122146851537774,-2.237793710771998,3.9613380088173322
266,0.1445563848019588,-2.2351037072356954,4.783165295202544
267,-0.3339321218627481,-2.2295633332560776,4.756396105539749
268,-0.5599906253638428,-2.2211446611938914,4.213751971999253
269,-0.664091103923919,-2.2094322066885406,3.5093384987091256
270,-0.7121456897868423,-2.193660312437845,2.8226556713673485
271,-0.7323068698477126,-2.1727515920630416,2.2191043392689176
272,-0.7361166470006694,-2.1453320836723875,1.7133579457462855
273,-0.7279195451964965,-2.109749928094781,1.3005232182442912
274,-0.7087512642201136,-2.0641487565987267,0.9694408836153885
275,-0.6777328065401919,-2.0066214406146403,0.7078222436564073
276,-0.6329412723791666,-1.9355344947604396,0.5044541561980757
277,-0.5719946710711741,-1.8500764543342907,0.3497196087408103
278,-0.49241371051025123,-1.7503934692937204,0.23578236446382284
279,-0.39366662890687015,-1.6395241283906323,0.15697525960245723
280,-0.2765359387414916,-1.5218679650844587,0.10864684833078903
281,-0.1457471105135379,-1.404236796522342,0.08818829464787493
282,-0.008700670836246713,-1.2943803364551922,0.09400727325051166
283,0.12418133638161957,-1.1982611435136108,0.1260064143583395
284,0.24158207117769823,-1.1197180656770773,0.1847061532592661
285,0.33246878174763866,-1.0589405297070695,0.27094133299056683
286,0.38846451165327484,-1.0122884834525578,0.38415395839636635
287,0.40273858285374897,-0.9742343731351552,0.5227403303442859
288,0.3751127549122724,-0.9378488425723538,0.6785148745378782
289,0.3088404261477264,-0.89635204862415,0.8397541702266516
290,0.2128265040219495,-0.8439742655523439,0.9891014052850096
291,0.0993846810537934,-0.7765121728465287,1.107204835068135
292,-0.018540792146928976,-0.6919364521437459,1.178175650841697
293,-0.1310993536399855,-0.5904831644229629,1.1950980479573559
294,-0.23069735216190493,-0.4736792663532692,1.1572946109947677
295,-0.31531695205724536,-0.34525436977612034,1.0746243804593616
296,-0.3848217248886124,-0.20945110847549364,0.959247458111561
297,-0.4407055578300964,-0.07101446767185285,0.8242453808497007
298,-0.485114377929627,0.06563022730637112,0.6804424162684413
299,-0.5203519149183234,0.19606349159484418,0.5375627009288015
300,-0.5481481207912876,0.3176451615168394,0.4005708162237093
301,-0.5699929902100095,0.42832948975465734,0.2730502827513899
302,-0.5871906773362799,0.5266754364957533,0.15748892980925147
303,-0.600649327972903,0.6125223466367705,0.05434208060311574
304,-0.6110449768798414,0.6862808938710592,-0.036632805026759106
305,-0.6189848256624167,0.7486437714496886,-0.11597538261535306
306,-0.6248907113789871,0.8006902462179977,-0.1846640948751311
307,-0.6290555505317853,0.8435652934569531,-0.2437719586350348
308,-0.6317503330121369,0.878363675404849,-0.2943306661729865
309,-0.6332216493301647,0.9063570551142498,-0.3375328295457773
310,-0.6336212658750199,0.9285009069461935,-0.37432919353483096
311,-0.6330527367423996,0.9455587868900446,-0.40551294137358906
312,-0.6316196160280013,0.9582942509351702,-0.43187725629549434
313,-0.6294176541772214,0.9674266457937977,-0.4541758500735653
314,-0.6265213200492261,0.9735609148463138,-0.4730819174042495
315,-0.6229744107362317,0.9771062467377869,-0.4890857132033855
316,-0.6188042675320471,0.9783712710540287,-0.5025793810643648
317,-0.61403823173048,0.9776646173808508,-0.5139550645805823
318,-0.608696806693931,0.9752592521111355,-0.5235694160784263
319,-0.6027965093206866,0.971373273808174,-0.5317303029678953
320,-0.5963315416214955,0.9661250847243475,-0.5386395651458213
321,-0.5892903978319033,0.9596096934296575,-0.544474115708737
322,-0.5816615721874543,0.9519221084941059,-0.549410867753176
323,-0.5734253532142908,0.9431303498226857,-0.5536000050302952
324,-0.5645649996467694,0.9332887746198586,-0.5571712827080966
325,-0.55503733352867,0.9223958399940547,-0.5602057749743747
326,-0.5447972554580868,0.9104458286781462,-0.5627809368821037
327,-0.5337977769976922,0.8974305205661475,-0.5649730460619685
328,-0.5219851366432167,0.8833261454860305,-0.5668438709533009
329,-0.509304479318611,0.8681035522399835,-0.568445917461252
330,-0.4956642809964967,0.8516882036943243,-0.5698127952374333
331,-0.4809730176494975,0.8340055627153737,-0.5709781139334564
332,-0.46512837498108683,0.8149703154308678,-0.5719735210840224
333,-0.44803699573565164,0.7945031525387651,-0.5728261805501902
334,-0.4295674175005464,0.7724902239123944,-0.5735558584190518
335,-0.409543209694801,0.7487748240140404,-0.5741761943450069
336,-0.3877879417374497,0.7232002473059939,-0.5747008279824557
337,-0.36408899410367146,0.6955813062245731,-0.5751437551121091
338,-0.33828268474140993,0.6657728417446728,-0.5755172052823639
339,-0.31006742489355316,0.6335249752623487,-0.5758263810489568
340,-0.2790869718931746,0.5985452238240643,-0.5760758081244394
341,-0.24498508307334851,0.5605411044762817,-0.5762700122213633
342,-0.20734554250575418,0.5191810471497471,-0.5764122370475003
343,-0.16574263725285976,0.47413608463764056,-0.5765047716232511
344,-0.11950445691998374,0.42492763690509366,-0.5765446319574394
345,-0.06793438786696325,0.3710613772813491,-0.5765283406314666
346,-0.01027190635217372,0.3120153441769012,-0.5764507165780518
347,0.0544458883748501,0.2471841739857451,-0.5763016215780234
348,0.12739696054747793,0.17587970535212588,-0.5760616724808165
349,0.2097660323274407,0.09739748450293462,-0.575718316325734
350,0.3031756064014471,0.010969690776966598,-0.5752293493238237
351,0.40942995214313105,-0.08420166311469218,-0.574537155550063
352,0.5304421212183834,-0.18888803256695924,-0.5735696239905912
353,0.6684398439719088,-0.30374148137942414,-0.5721977524371837
354,0.8257389403650919,-0.42921198945521993,-0.5702201977031266
355,1.0045834575571342,-0.565390253673283,-0.5673056368596188
356,1.206801310794445,-0.7117827112491074,-0.5628924416346177
357,1.4332617294755834,-0.8671004732242213,-0.5560186314014396
358,1.6829143065009804,-1.0289648387474004,-0.5449536732107335
359,1.9514884555336693,-1.193771847739378,-0.5265469097126685
360,2.229713138675865,-1.3566760225571637,-0.49507728579417737
361,2.500225250290585,-1.5118516467288858,-0.43956019321874606
362,2.734173413337049,-1.6531629358786295,-0.33963958805728267
363,2.8857589724137673,-1.774992657616133,-0.15812121788583255
364,2.887188347496319,-1.8730391563356017,0.16805294758450037
365,2.6535205274923666,-1.9446922983723398,0.7276570919752251
366,2.1228799684462407,-1.9888164787502856,1.5915483018134002
367,1.3529365521317647,-2.0052214041097187,2.6764384988048278
368,0.5672562538237321,-1.9944147068436142,3.6269707659299235
369,-0.015136983529913727,-1.95763771379942,4.05449173275689
370,-0.3588117738808118,-1.8961578785893791,3.925243519523817
371,-0.5411510874299238,-1.8101703837558925,3.469626475653198
372,-0.6359605778261698,-1.698714322113889,2.903834377068704
373,-0.6857473560969658,-1.56049328526794,2.3467483080119966
374,-0.7117178826022265,-1.3949391066044443,1.8477509721363226
375,-0.7242752271416656,-1.203259486695377,1.4206536625979562
376,-0.7288535587514339,-0.9891605497036218,1.063917973957121
377,-0.7285552896195604,-0.7589217268961834,0.7698389934070347
378,-0.7252832987698875,-0.5212533176015047,0.5291615637896898
379,-0.7204442349247033,-0.2860313625236388,0.3325940499568339
380,-0.714937590710968,-0.06223981654339224,0.17232371422241058
381,-0.7094485486596261,0.14250017564082662,0.04140338100599103
382,-0.7043749374406808,0.3228355839485646,-0.06593243495163148
383,-0.6998344154341161,0.4776167568239047,-0.15387340672127575
384,-0.6958948178014261,0.6063916010992512,-0.22628365459938998
385,-0.6924595324477164,0.7111312873760268,-0.2861101104955759
386,-0.689398809875978,0.794817125869871,-0.3354812789615531
387,-0.6865817415748878,0.8605155859339645,-0.376366566322336
388,-0.6838738063092881,0.9114307665005701,-0.4103132295732105
389,-0.6811776880368091,0.9501922824089564,-0.4384467882088381
390,-0.6784053112985268,0.9792493751195057,-0.4617973741457617
391,-0.6754848546847089,1.0007929089543905,-0.48126395544391926
392,-0.6723767497562031,1.016218316285752,-0.49744099738821046
393,-0.6690459231227766,1.0268009380100787,-0.5108760199233734
394,-0.6654649704842528,1.0336102242507554,-0.5220691387425905
395,-0.6616157845141325,1.0374728350041476,-0.5314246678522864
396,-0.6574836610586284,1.0389124267657353,-0.5392174727041228
397,-0.6530549035161269,1.0384078538021067,-0.5457094734519793
398,-0.6483225039065932,1.0362852821724995,-0.551136299480145
399,-0.6432744968457478,1.032851634668577,-0.5556863309677409
400,-0.6378961306442816,1.0282800510171521,-0.5594886063073363
401,-0.6321730682293645,1.022729209119159,-0.562669248368213
402,-0.6260943377420105,1.016280439206413,-0.5653394917036482
403,-0.619641471742721,1.0090391301033665,-0.5675872979468498
404,-0.6127912335804665,1.0010427127622243,-0.5694738893034822
405,-0.6055202336204656,0.9923256661618354,-0.5710599004519635
406,-0.5978054385768313,0.9828953568610685,-0.5723987675112625
407,-0.5896167447907941,0.9727635723816224,-0.5735309131641788
408,-0.580916611557431,0.9619129324234543,-0.5744860671435309
409,-0.5716653675746033,0.9503220025652147,-0.5752931914692789
410,-0.5618245093093238,0.9379626355942557,-0.575978503276619
411,-0.5513495981983121,0.9248048771191769,-0.5765620929979097
412,-0.5401765873150042,0.9107898630251107,-0.5770572728789137
413,-0.5282414297328359,0.89585872919719,-0.5774773551653936
414,-0.5154730955678717,0.8799457079581999,-0.5778350490513094
415,-0.5018058507986308,0.8629889124245285,-0.578140990411653
416,-0.4871501919671525,0.8449032576246173,-0.5784026144683283
417,-0.4713895641244361,0.8255774659064032,-0.5786255713658154
418,-0.454407412321478,0.8049002596178177,-0.5788155112485943
419,-0.43602381963373066,0.7827026726948894,-0.5789771166841063
420,-0.4162042538192406,0.7589449716245588,-0.5791155033587865
421,-0.39476976127477503,0.7334695078644603,-0.5792336089688878
422,-0.3714596044156562,0.7060468060734669,-0.5793333835923878
423,-0.34601304565720237,0.6764473909104466,-0.5794167773072642
424,-0.3181693474147373,0.6444417870342743,-0.5794857401914945
425,-0.2876067688193498,0.6097574178899636,-0.5795418610232133
426,-0.2539464259588448,0.572072718989457,-0.5795855540272389
427,-0.21711843728391883,0.5313132367902925,-0.5796192576305905
428,-0.17640934987506687,0.48696697446589293,-0.579642222250555
429,-0.13110571081277514,0.4385219351896707,-0.5796536983044188
430,-0.08049406717753681,0.38546612213504483,-0.5796529362094688
431,-0.023860966049846204,0.3272875384754367,-0.5796391863829914
432,0.03972236450093518,0.26338627344948845,-0.5796094237606213
433,0.11108256438824606,0.19319965359822175,-0.5795649364768723
434,0.19175114152671394,0.11595756545273125,-0.57949852057827
435,0.28340775993945405,0.030838760227139682,-0.579401013195534
436,0.38773364926207066,-0.06297604057018263,-0.5792630387508766
437,0.5066555327030695,-0.16628647019020412,-0.5790701994264512
438,0.6425243641237002,-0.27983263105509676,-0.5788013461864819
439,0.7978750888682166,-0.40408120104582795,-0.5784083791272967
440,0.9752578479409092,-0.5393626765660718,-0.577833179126145
441,1.1770885409632443,-0.6853479994595704,-0.5769621751921685
442,1.4052998405670283,-0.8410567063205616,-0.5756138754442116
443,1.6604972290149496,-1.0043968572432178,-0.5734382843786614
444,1.9414134148295779,-1.1721761033559177,-0.5698194897464337
445,2.2436353202608847,-1.3399157518617395,-0.5635811104406756
446,2.5585611458578557,-1.5021515997560975,-0.5524564972478156
447,2.8722814121563527,-1.6530248998497967,-0.5319930348932749
448,3.164319513629881,-1.787183731646895,-0.4932831932728541
449,3.4055567696118376,-1.9006976498717503,-0.4186356594250811
450,3.5535027481941723,-1.991673436562319,-0.2733871984216611
451,3.5440838236467958,-2.060281767466674,0.006929057661848385
452,3.2860466972282136,-2.1082050380892685,0.5280098459505971
453,2.688791711259023,-2.137759479803599,1.4111169413763098
454,1.7734693148912561,-2.1510746611182734,2.647293553028972
455,0.793527869511962,-2.149770237524766,3.862488214316323
456,0.06311731221968653,-2.1351476805890965,4.491740640690708
457,-0.3494743657195385,-2.1080796020020505,4.404823422979245
